# physical marker map from  Gray et al. (2015) Genetics 201:213-228
# nrow 11833
# ncol 3
marker,chr,pos
UNC4961542,3,30.64627
UNC030027457,3,30.683761
UNC4962673,3,30.717073
UNC4962797,3,30.729364
UNC4963367,3,30.76971
UNC4967183,3,31.051066
UNC4970550,3,31.287525
UNC4974591,3,31.618355
JAX00518601,3,31.671337
JAX00518734,3,32.124177
UNC4983318,3,32.13528
UNC4985064,3,32.247444
UNC4988694,3,32.51937
UNC4992087,3,32.735562
UNC4997921,3,33.127464
UNC4999732,3,33.256781
UNC5004033,3,33.583495
UNC5007724,3,33.856911
UNC5014280,3,34.300208
UNC5018586,3,34.632716
UNC5026747,3,35.177279
UNC5027196,3,35.218435
UNC5030866,3,35.48509
UNC5040269,3,36.114564
JAX00519714,3,36.311946
JAX00106222,3,36.373575
UNC5048297,3,36.590525
UNC5053520,3,37.01849
JAX00519899,3,37.018632
UNC5060131,3,37.50992
UNC5061218,3,37.590019
UNC5062861,3,37.684401
UNC5064106,3,37.761044
UNC5066505,3,37.943107
JAX00520127,3,38.076485
UNC5069399,3,38.103787
UNC5069776,3,38.1309
UNC5070248,3,38.151707
UNC5072216,3,38.246851
JAX00520155,3,38.293588
UNC5074017,3,38.341075
JAX00520223,3,38.535745
UNC5080063,3,38.682227
UNC5082183,3,38.791528
UNC5084168,3,38.907893
UNC5085984,3,39.038306
UNC5086382,3,39.068687
UNC5093504,3,39.535329
UNC5093671,3,39.542288
UNC5095168,3,39.619428
backupUNC030062236,3,39.622876
JAX00520619,3,39.877115
UNC5102971,3,40.140543
UNC5104497,3,40.257631
JAX00106520,3,40.352145
UNC5108578,3,40.562329
UNC5114055,3,41.086837
UNC5115192,3,41.16019
UNC5115862,3,41.205474
UNC5116690,3,41.267417
UNC5117743,3,41.34602
UNC030065366,3,41.346575
UNC5118774,3,41.435246
JAX00521008,3,41.450151
JAX00521416,3,43.784827
JAX00106788,3,43.958374
backupUNC030414782,3,43.968025
UNC5150885,3,44.04395
UNC5169457,3,45.658097
UNC5173293,3,45.955095
UNC5176588,3,46.209727
JAX00521857,3,46.398292
UNC5181420,3,46.505001
UNC5190876,3,47.196598
UNC5194701,3,47.457867
UNC5197448,3,47.667228
backuprs47468865,3,47.991415
UNC5208223,3,48.369873
UNC5212317,3,48.649282
JAX00107146,3,48.715451
UNC5215785,3,48.896783
UNC5222631,3,49.287737
UNC5224935,3,49.44559
UNC5228963,3,49.740241
UNC030448105,3,49.870461
JAX00107260,3,50.288082
UNC5238524,3,50.337521
UNC5241131,3,50.542803
UNC5245173,3,50.872127
UNC5245789,3,50.904221
UNC5245935,3,50.917994
JAX00522608,3,50.918797
JAX00107310,3,50.956498
UNC5246978,3,50.986795
UNC5249903,3,51.182379
UNC5252353,3,51.387682
JAX00107359,3,51.603459
UNC5259749,3,51.863904
UNC5261764,3,51.993809
UNC5261852,3,52.000161
UNC5262615,3,52.040978
UNC5263981,3,52.144938
UNC5265738,3,52.270437
UNC5266164,3,52.297189
UNC5266351,3,52.307502
JAX00107411,3,52.308906
UNC5266456,3,52.313949
UNC5266664,3,52.327135
JAX00522922,3,52.329358
UNC5266711,3,52.329441
UNC5267408,3,52.374541
UNC5267543,3,52.383806
UNC5267697,3,52.391834
JAX00522947,3,52.404688
UNC030308693,3,52.421282
UNC5268193,3,52.424826
UNC5270691,3,52.592041
UNC5271729,3,52.663077
UNC5272041,3,52.679655
UNC5272085,3,52.682963
UNC5272324,3,52.698609
UNC5272591,3,52.71435
JAX00107442,3,52.733637
JAX00523078,3,52.735241
UNC5277799,3,53.066818
JAX00107471,3,53.108655
JAX00523263,3,53.469837
UNC5285393,3,53.494704
JAX00523314,3,53.850087
JAX00523348,3,54.081901
UNC5297747,3,54.379355
UNC5299026,3,54.448514
JAX00107615,3,55.035342
UNC5316369,3,55.691484
backupJAX00107677,3,55.86207
UNC5318900,3,55.930078
UNC5319388,3,55.984737
JAX00107689,3,56.012056
UNC5319677,3,56.025351
UNC5320265,3,56.069669
UNC5320701,3,56.098735
JAX00107703,3,56.200286
UNC030456578,3,56.299825
UNC5324350,3,56.452269
UNC5327184,3,56.634501
UNC5328102,3,56.702935
UNC5328596,3,56.775284
JAX00523963,3,56.835293
UNC5335948,3,57.248211
UNC5346775,3,58.075265
UNC5348309,3,58.223278
UNC5348508,3,58.275256
UNC5349406,3,58.34174
UNC5350607,3,58.463677
UNC5351113,3,58.520116
UNC5351446,3,58.552447
UNC5351559,3,58.565954
UNC5351942,3,58.601372
UNC030600591,3,58.608303
JAX00524252,3,58.610726
UNC5352164,3,58.619349
UNC5352999,3,58.694446
JAX00524279,3,58.695193
UNC5353298,3,58.715862
JAX00524304,3,58.938189
UNC5360755,3,59.639858
UNC5367680,3,60.493332
UNC5371902,3,60.866939
UNC5373318,3,61.023981
UNC5374345,3,61.107416
UNC5379843,3,61.66919
UNC5382306,3,61.911998
JAX00524801,3,62.84391
JAX00108206,3,62.951616
JAX00524828,3,62.967684
UNC5401553,3,63.62144
UNC5402631,3,63.716894
UNC5404579,3,64.531795
UNC030083355,3,64.579826
UNC5416122,3,65.396528
UNC5418718,3,65.597069
UNC5419133,3,65.618582
UNC5420801,3,65.732885
JAX00525380,3,65.822167
JAX00525570,3,66.734917
JAX00525573,3,66.745717
UNC5435272,3,66.986396
UNC5441190,3,67.460203
UNC5442524,3,67.573164
JAX00525718,3,67.661769
UNC5445958,3,67.786157
JAX00525775,3,67.946039
UNC5449722,3,68.006939
UNC5457870,3,68.570842
UNC5460100,3,68.744592
UNC5461330,3,68.866593
UNC5465119,3,69.153238
UNC5467602,3,69.291266
JAX00526126,3,69.59346
JAX00526129,3,69.59419
UNC5472229,3,69.594773
UNC5472822,3,69.644175
UNC5474660,3,69.802702
JAX00526202,3,70.016486
UNC5479810,3,70.198246
JAX00108750,3,70.254326
UNC5482456,3,70.44297
UNC5495101,3,71.267004
UNC5497659,3,71.464138
UNC5500568,3,71.6231
UNC5505407,3,71.862848
UNC5508250,3,72.046377
UNC5515670,3,72.783692
UNC5520603,3,73.205476
backupUNC030474244,3,73.212197
UNC030099692,3,73.535877
UNC5525340,3,73.546066
backupUNC030475072,3,73.82493
UNC5536569,3,74.169075
UNC5549039,3,75.168151
UNC5549545,3,75.206404
UNC5556339,3,75.667304
JAX00527206,3,76.596291
UNC5572606,3,76.794178
UNC5589533,3,77.970186
UNC5592116,3,78.125753
UNC5594712,3,78.307656
UNC5598889,3,78.601766
UNC5599491,3,78.650201
JAX00109383,3,78.706968
JAX00109398,3,78.91334
UNC5604131,3,78.931713
JAX00527572,3,79.026711
UNC5616770,3,79.836964
JAX00109485,3,80.065646
UNC030484421,3,80.190123
UNC5647509,3,81.838085
UNC5648080,3,81.88266
UNC5648666,3,81.922368
UNC5649651,3,81.978778
UNC5649841,3,81.99686
UNC5650195,3,82.028038
UNC5650613,3,82.057164
JAX00109641,3,82.151997
UNC5652277,3,82.174458
UNC5652982,3,82.215832
UNC_rs47700960,3,82.263438
JAX00109666,3,82.485447
UNC5657639,3,82.48974
UNC5658221,3,82.523226
UNC5658621,3,82.553076
UNC5659943,3,82.620981
UNC5664114,3,82.949657
UNC5665754,3,83.047899
UNC5665946,3,83.062294
JAX00109712,3,83.087878
UNC5667076,3,83.125936
UNC5668214,3,83.256006
UNC5670056,3,83.428547
UNC5672509,3,83.632137
UNC030129017,3,83.737384
UNC5676375,3,83.896543
UNC5677885,3,84.018848
UNC5678083,3,84.038977
UNC5679155,3,84.100378
JAX00528824,3,84.573417
UNC5699578,3,85.638809
UNC5701948,3,85.788966
UNC5705113,3,86.016061
backupUNC030136380,3,86.280495
JAX00529330,3,87.356371
JAX00110041,3,87.487048
UNC5722591,3,87.576475
UNC5726373,3,87.986146
UNC5730900,3,88.457483
JAX00110117,3,88.514401
JAX00110173,3,89.248815
UNC5737107,3,89.279495
UNC5747802,3,90.283707
JAX00529857,3,90.380016
UNC5750157,3,90.466337
UNC5751143,3,90.669906
UNC031750934,3,91.092139
UNC5756128,3,92.123928
UNC5772868,3,94.144172
UNC5777410,3,94.686905
JAX00530548,3,95.353587
UNC5784565,3,95.468954
JAX00110623,3,95.533626
JAX00530593,3,95.536752
JAX00530623,3,95.673268
UNC5786838,3,95.699815
JAX00530637,3,95.780073
backupUNC031289758,3,95.783261
UNC5787647,3,95.794366
UNC5787965,3,95.829065
UNC5788991,3,95.96894
UNC5790670,3,96.164952
UNC5790925,3,96.222377
UNC5792731,3,96.459821
UNC5794088,3,96.615414
UNC5794598,3,96.656272
UNC5795561,3,96.738189
UNC030497760,3,99.598097
UNC5839164,3,100.322174
UNC5840760,3,100.460402
UNC5844988,3,100.732887
JAX00531915,3,100.989887
JAX00531938,3,101.087167
UNC5852002,3,101.201622
UNC5854722,3,101.367498
UNC5859528,3,101.678459
UNC5860322,3,101.739072
JAX00532170,3,101.899953
JAX00532211,3,102.003836
UNC5864433,3,102.011784
UNC5865708,3,102.081841
UNC5870962,3,102.436733
UNC5873921,3,102.758461
backupUNC030163295,3,104.124621
UNC5887789,3,104.242868
UNC5888165,3,104.333196
UNC5891868,3,104.655707
UNC5892944,3,104.769888
UNC5893374,3,104.817107
JAX00532774,3,104.879184
JAX00532828,3,105.001386
JAX00111328,3,105.060333
UNC5900967,3,105.334964
UNC5901592,3,105.399883
UNC5904326,3,105.637609
UNC5905889,3,105.757422
JAX00533090,3,105.782852
UNC5906376,3,105.787745
UNC5906887,3,105.873988
UNC5907959,3,106.087615
UNC5908524,3,106.191234
UNC5912045,3,106.671026
UNC5912229,3,106.706273
backuprs50251226,3,106.787775
UNC5915389,3,107.004495
backupUNC030165585,3,107.263377
UNC5920274,3,107.411598
JAX00533392,3,107.471774
UNC5920990,3,107.489432
UNC5921738,3,107.625217
UNC5923413,3,107.77674
UNC5927065,3,108.173102
UNC5927256,3,108.196395
UNC5928802,3,108.315181
UNC5930792,3,108.482763
JAX00111594,3,108.656523
UNC5937338,3,108.923934
UNC5938390,3,108.995787
UNC5946568,3,109.583286
JAX00533868,3,109.812692
UNC5954963,3,110.319273
UNC5961753,3,110.852607
UNC5973072,3,111.583225
UNC030174471,3,112.1968
UNC030174521,3,112.205714
UNC5981062,3,112.291419
UNC6001272,3,114.170257
UNC6009662,3,114.748383
UNC030182985,3,115.316619
UNC6021193,3,115.522949
UNC6021488,3,115.539462
UNC6022712,3,115.629803
UNC6026140,3,115.85638
UNC6033325,3,116.296604
UNC6034485,3,116.376047
UNC6037972,3,116.595343
UNC6039049,3,116.659497
UNC6046934,3,117.113354
UNC6048888,3,117.221694
UNC6050163,3,117.28994
JAX00112248,3,117.565411
UNC6054668,3,117.586701
JAX00112266,3,117.807218
UNC6059476,3,117.936429
UNC6061473,3,118.142675
JAX00112366,3,119.123371
UNC6076191,3,119.282567
UNC6077817,3,119.446008
UNC6078695,3,119.51535
UNC6080212,3,119.638431
UNC6080484,3,119.661312
UNC030523155,3,119.678909
UNC6081734,3,119.743305
UNC6082580,3,119.803469
backupUNC030523551,3,119.817197
UNC6084612,3,119.94618
UNC6085694,3,120.023548
UNC6086701,3,120.149949
UNC6086937,3,120.170673
UNC6088335,3,120.333638
UNC6088830,3,120.377129
UNC6089779,3,120.44785
UNC6089952,3,120.464216
UNC6092111,3,120.635749
UNC6093279,3,120.726325
UNC6093653,3,120.748969
UNC6093840,3,120.773165
UNC6095419,3,120.86848
UNC6096016,3,120.905436
UNC6100684,3,121.183365
UNC6103642,3,121.346042
UNC6106313,3,121.529419
JAX00112546,3,121.543399
UNC6108077,3,121.635128
UNC6109662,3,121.760974
UNC6111156,3,121.861949
UNC6115682,3,122.16115
UNC6116208,3,122.188835
UNC6127004,3,122.92537
UNC6130175,3,123.098191
UNC6138909,3,123.613243
UNC030202352,3,124.334896
UNC6154157,3,124.480454
UNC6165660,3,125.192801
UNC6169404,3,125.407037
UNC6172444,3,125.693228
JAX00536952,3,126.461067
UNC6191333,3,126.834839
UNC6195087,3,127.045954
UNC6199125,3,127.280997
UNC6205368,3,127.664312
UNC6205980,3,127.687535
JAX00537183,3,127.764633
backupUNC031474043,3,128.256715
UNC6215314,3,128.333445
UNC6217431,3,128.500435
UNC6218239,3,128.575607
JAX00537347,3,128.709014
UNC6219980,3,128.741834
UNC6220293,3,128.767565
JAX00537355,3,128.767636
UNC6222175,3,128.906737
UNC6222232,3,128.915004
UNC6223093,3,128.984227
UNC6224365,3,129.062125
UNC6225534,3,129.125582
UNC6226071,3,129.16582
UNC6226186,3,129.172501
UNC6226657,3,129.212872
JAX00537447,3,129.245419
UNC6227763,3,129.295518
UNC6228789,3,129.357641
UNC6229155,3,129.386719
JAX00537473,3,129.395565
UNC6229684,3,129.424064
JAX00537520,3,129.575873
UNC6232962,3,129.576939
UNC6235478,3,129.743845
UNC6236535,3,129.820183
UNC6240449,3,130.049038
UNC6245320,3,130.347923
UNC6246459,3,130.417963
UNC6246841,3,130.444886
UNC6251370,3,130.778265
UNC6251782,3,130.824684
UNC6256956,3,131.195142
UNC6260458,3,131.430133
UNC6264274,3,131.683362
UNC6265771,3,131.768851
UNC6266282,3,131.804621
UNC6267900,3,131.896012
JAX00538060,3,131.902771
UNC6269332,3,131.981833
UNC6273310,3,132.241533
UNC6274580,3,132.346677
UNC6274997,3,132.38363
UNC6279756,3,132.724434
UNC6284764,3,133.083229
UNC6286119,3,133.203394
UNC6286885,3,133.264871
JAX00538276,3,133.350832
JAX00538292,3,133.389556
UNC6290853,3,133.589931
UNC6294046,3,133.921303
UNC6297606,3,134.219139
UNC6301787,3,134.570489
UNC030637510,3,134.973385
UNC6316485,3,135.522079
JAX00538681,3,135.534368
UNC6319452,3,135.723374
UNC6320026,3,135.763414
UNC6321948,3,135.895731
UNC6326075,3,136.165541
JAX00113643,3,136.21088
JAX00113646,3,136.253013
UNC6328161,3,136.31503
UNC6331517,3,136.546629
JAX00113670,3,136.581922
UNC6336381,3,136.908878
UNC6344187,3,137.481231
UNC6345641,3,137.584062
UNC6346418,3,137.64331
JAX00539080,3,137.678104
UNC6347731,3,137.695467
UNC6348242,3,137.721707
UNC6349380,3,137.785715
UNC6349709,3,137.809899
UNC6351650,3,137.94608
UNC6363014,3,138.639868
UNC6388284,3,140.274576
UNC6398481,3,140.906428
UNC6413814,3,141.864931
UNC6414556,3,141.908195
UNC6415179,3,141.948838
backupUNC030263285,3,141.955571
UNC6416012,3,142.007394
UNC6416698,3,142.057621
UNC6427051,3,142.722313
UNC6433610,3,143.240418
UNC6433885,3,143.270239
UNC6434136,3,143.286945
JAX00540494,3,143.288783
UNC6434214,3,143.290421
UNC6434242,3,143.294215
UNC6434261,3,143.296945
UNC6434270,3,143.297798
JAX00540537,3,143.414703
JAX00540610,3,143.625325
UNC6441066,3,143.76808
UNC6442349,3,143.84383
UNC031784421,3,143.862381
UNC6444820,3,144.03337
JAX00540793,3,144.113411
JAX00114277,3,144.667188
UNC6453802,3,144.698767
UNC6461377,3,145.174799
UNC6462226,3,145.220486
UNC6462615,3,145.241096
UNC6465856,3,145.453662
UNC6467750,3,145.567952
UNC6469039,3,145.652419
UNC6472352,3,145.862726
UNC6474704,3,146.008442
UNC6476655,3,146.124834
UNC6480185,3,146.371085
UNC6481537,3,146.472115
JAX00541323,3,146.723697
JAX00541325,3,146.726336
UNC6485950,3,146.765472
JAX00541394,3,146.916613
JAX00541414,3,146.95811
backupUNC031617344,3,147.497284
UNC6502303,3,147.932021
UNC6504977,3,148.109082
UNC6512202,3,148.655858
UNC6514245,3,148.835838
UNC6514813,3,148.887085
JAX00541957,3,149.098944
JAX00542007,3,149.422639
UNC6521147,3,149.457806
JAX00542031,3,149.534281
UNC6524369,3,149.718942
JAX00114683,3,150.079452
UNC6532571,3,150.371714
UNC6532781,3,150.381653
UNC6532907,3,150.395323
UNC6533725,3,150.462216
JAX00114721,3,150.578249
UNC6535447,3,150.587932
UNC6535625,3,150.607724
UNC6535699,3,150.619851
UNC6535794,3,150.631338
UNC6536197,3,150.67112
JAX00114731,3,150.708489
UNC6536800,3,150.717691
UNC6539496,3,150.919514
UNC6540232,3,150.973731
JAX00542237,3,150.997406
UNC6540591,3,151.002993
UNC030285648,3,151.201592
UNC6543456,3,151.222081
UNC6544393,3,151.356002
UNC6545376,3,151.419991
JAX00542314,3,151.479497
CEAJAX00542366,3,151.911382
backupJAX00542382,3,151.969546
UNC6551999,3,151.979711
UNC6552215,3,152.00591
JAX00542482,3,152.720168
JAX00542488,3,152.729504
UNC6571451,3,153.238433
backupUNC030291736,3,153.275626
JAX00542619,3,153.281358
JAX00542663,3,153.510352
JAX00542700,3,153.779225
UNC6581568,3,153.790322
JAX00542732,3,153.949829
UNC6588524,3,154.380041
UNC030688436,3,154.560046
UNC6592175,3,154.632089
UNC6592747,3,154.679898
UNC6593676,3,154.734177
UNC6594227,3,154.795925
UNC6594360,3,154.822299
UNC6595054,3,154.903657
UNC6595691,3,154.96443
JAX00115040,3,154.986577
UNC6596511,3,155.04778
UNC6596659,3,155.070795
UNC6597494,3,155.159268
UNC6598278,3,155.214501
UNC6598485,3,155.241442
UNC6598797,3,155.272285
UNC6599154,3,155.300702
JAX00542950,3,155.38475
UNC6600912,3,155.496035
UNC6601567,3,155.553215
UNC6601839,3,155.582478
UNC6606342,3,155.978762
UNC6606497,3,156.005758
UNC6606748,3,156.035153
UNC6608411,3,156.193038
JAX00115207,3,157.238906
JAX00543381,3,157.792748
UNC6624747,3,157.801151
UNC6625271,3,157.863793
UNC6630934,3,158.676531
UNC6631275,3,158.72941
UNC6634215,3,159.222763
UNC6634637,3,159.326281
UNC6635199,3,159.475231
UNC6635496,3,159.574067
UNC6639515,4,3.785255
JAX00115433,4,3.78756
UNC6651698,4,4.878592
UNC6664472,4,5.99984
UNC6677287,4,7.033031
JAX00544287,4,7.160688
UNC6684498,4,7.657658
UNC6701385,4,8.863113
UNC6701909,4,8.89954
UNC6705127,4,9.099474
JAX00544662,4,9.168677
UNC6710200,4,9.385345
JAX00544752,4,9.398775
UNC6711741,4,9.485277
JAX00115862,4,9.501618
UNC6712413,4,9.521972
UNC6713509,4,9.580316
backupUNC040007619,4,9.633938
UNC6717816,4,9.891445
UNC6720374,4,10.145097
UNC6727376,4,10.722498
JAX00115955,4,10.738311
UNC6727565,4,10.738779
UNC6728587,4,10.82242
UNC6732998,4,11.098612
JAX00115984,4,11.148382
UNC6733822,4,11.173681
JAX00545172,4,11.239894
UNC6734634,4,11.248984
backupUNC040011911,4,11.259191
UNC6735704,4,11.324702
UNC6736815,4,11.399247
UNC6737770,4,11.470223
UNC6742185,4,11.785682
UNC6748784,4,12.345837
UNC6751498,4,12.612817
UNC6757497,4,13.103729
JAX00116144,4,13.326276
UNC6762710,4,13.513318
UNC6768587,4,13.953574
UNC6769232,4,13.99678
UNC6770175,4,14.068789
UNC6773152,4,14.290122
UNC6774505,4,14.38823
UNC6778736,4,14.732891
UNC6780397,4,14.829447
UNC6781568,4,14.921739
backupUNC040016312,4,15.13836
UNC6792422,4,15.66961
UNC6794269,4,15.83774
UNC6812205,4,17.160534
JAX00546352,4,19.35384
UNC6840002,4,19.416711
UNC6841175,4,19.501522
UNC6844649,4,19.789084
UNC6845134,4,19.815396
UNC6847563,4,19.939767
UNC6848245,4,19.97952
UNC6848962,4,20.014575
UNC6849439,4,20.041816
JAX00546430,4,20.047622
UNC6851939,4,20.280194
UNC6852444,4,20.32717
JAX00116686,4,20.576977
JAX00546540,4,21.041173
UNC6864016,4,21.127069
JAX00116738,4,21.321096
UNC6866651,4,21.361636
UNC6882525,4,22.6359
UNC6896735,4,23.864234
UNC6899723,4,24.13889
UNC6902004,4,24.32902
UNC6902598,4,24.373435
UNC6929908,4,26.336683
UNC040032262,4,26.531481
UNC6934431,4,26.593374
UNC6949761,4,27.525043
UNC040390531,4,27.564234
UNC6950448,4,27.570521
JAX00117198,4,27.577449
JAX00547249,4,27.59608
JAX00222885,4,28.004036
UNC6960118,4,28.220746
JAX00547381,4,28.782564
UNC6973250,4,29.086282
UNC6973755,4,29.137742
UNC6975572,4,29.290152
UNC6978681,4,29.510069
JAX00547543,4,29.924197
UNC6985176,4,30.012206
UNC6985669,4,30.053787
UNC6987843,4,30.200856
backupUNC040036735,4,30.220074
UNC6989710,4,30.337591
UNC6993403,4,30.609745
UNC7000784,4,31.169777
backupJAX00547742,4,31.255962
UNC7004185,4,31.664421
UNC040039182,4,31.66468
UNC7007717,4,31.937761
UNC7011026,4,32.184508
UNC7014999,4,32.462276
UNC7027739,4,33.316731
JAX00548062,4,33.597568
UNC7031046,4,33.607676
UNC7031545,4,33.640498
backupJAX00117641,4,33.679101
UNC7032189,4,33.701171
UNC7033125,4,33.772389
UNC7033278,4,33.799485
UNC7036208,4,34.128542
UNC7036892,4,34.23399
UNC7037767,4,34.329368
JAX00548213,4,34.768325
UNC7044267,4,34.810959
UNC7051066,4,35.347582
UNC7051934,4,35.48175
UNC7052210,4,35.511432
JAX00548377,4,36.322054
UNC7059948,4,36.347359
UNC7063529,4,36.651892
UNC7067777,4,37.080354
UNC7069085,4,37.192733
UNC7069468,4,37.213448
UNC7070819,4,37.364174
UNC7073015,4,37.483783
UNC7079886,4,38.101937
JAX00118092,4,39.738258
UNC7107119,4,40.168567
UNC7107413,4,40.198997
UNC7108013,4,40.248479
UNC7109357,4,40.320957
UNC7109793,4,40.346435
UNC7110138,4,40.361092
UNC040494877,4,40.394847
UNC7110872,4,40.418848
UNC7111265,4,40.442635
UNC7111977,4,40.483745
UNC7112584,4,40.514652
UNC7112912,4,40.532966
UNC7113087,4,40.557313
JAX00548847,4,40.681415
UNC7114925,4,40.70653
UNC7116934,4,40.881469
UNC7117147,4,40.900349
UNC7117794,4,40.947797
JAX00548874,4,40.950115
UNC7118867,4,41.036816
JAX00548891,4,41.138419
JAX00548899,4,41.20099
UNC040054581,4,41.201262
JAX00548931,4,41.500214
JAX00548936,4,41.545006
UNC7127076,4,43.033066
UNC7146541,4,44.249908
JAX00549496,4,44.621114
UNC7153306,4,44.710339
UNC7159117,4,45.210453
JAX00118437,4,45.341933
JAX00549787,4,45.774586
UNC7172717,4,46.172462
UNC7173132,4,46.207633
UNC7194938,4,47.712585
JAX00118628,4,47.883823
UNC7198791,4,48.029565
UNC7199907,4,48.162472
backupJAX00118652,4,48.19301
UNC7200216,4,48.206592
UNC7207180,4,48.853305
UNC7209031,4,49.008168
JAX00118715,4,49.050032
UNC7214417,4,49.545266
UNC7221655,4,50.128722
UNC7243444,4,51.849755
JAX00118933,4,51.93681
UNC7253803,4,52.742299
UNC7255057,4,52.82334
backupJAX00550998,4,52.925708
UNC7256917,4,52.952755
UNC7275928,4,54.354812
UNC7276691,4,54.417945
UNC7285816,4,55.194799
UNC7290758,4,55.544445
backupUNC040511515,4,55.610083
UNC7302999,4,56.401781
UNC7320555,4,57.663661
backupUNC040511848,4,58.333948
UNC7330906,4,58.335457
UNC7342857,4,59.182984
UNC7343311,4,59.236759
UNC040513634,4,59.744677
JAX00223553,4,61.926328
UNC7357403,4,62.143917
UNC7359319,4,62.327386
JAX00119638,4,62.384009
UNC7368496,4,62.977025
UNC7373082,4,63.288266
JAX00119711,4,63.338978
UNC7373964,4,63.364044
UNC7374500,4,63.395646
UNC7397937,4,65.362939
JAX00553212,4,65.87241
UNC040514618,4,65.897136
UNC7407670,4,66.183372
UNC7409377,4,66.34673
backupUNC040089799,4,66.759286
UNC7432009,4,67.889424
JAX00553575,4,67.947136
JAX00553605,4,68.149482
JAX00553625,4,68.273512
JAX00553732,4,68.77839
JAX00553788,4,69.197592
JAX00120191,4,69.760187
UNC7453479,4,69.812891
JAX00553917,4,69.815089
backupJAX00554030,4,70.334381
backupUNC040107340,4,70.555649
UNC7476925,4,71.547412
UNC7479389,4,71.769605
UNC7480284,4,71.854479
UNC7480928,4,71.895639
backupJAX00554270,4,71.899343
UNC7483009,4,72.08436
UNC7492038,4,72.762503
UNC7494529,4,72.948823
UNC7505722,4,73.976285
UNC7512434,4,74.649098
UNC040130245,4,74.7308
UNC7514492,4,74.847353
JAX00120610,4,75.43367
UNC7523122,4,75.620788
UNC7524020,4,75.701904
backuprs51462341,4,78.288919
UNC7565502,4,78.309542
JAX00120829,4,78.354992
UNC7575813,4,79.086467
UNC7587548,4,79.946968
backupUNC040523521,4,80.382986
UNC7594359,4,80.434085
JAX00555641,4,81.112612
JAX00555710,4,81.624786
backupUNC040157393,4,81.632834
UNC7610920,4,81.681125
JAX00555738,4,81.797218
UNC7613365,4,81.979998
UNC7616835,4,82.29036
UNC7617139,4,82.321934
UNC7617398,4,82.345511
UNC7621817,4,82.661198
UNC7623130,4,82.754112
UNC7623552,4,82.796731
UNC7624075,4,82.835035
JAX00555961,4,82.847867
UNC7625706,4,82.94733
UNC7626378,4,82.992504
UNC7627898,4,83.10413
UNC7628164,4,83.129807
UNC7628645,4,83.160368
UNC7631209,4,83.345629
JAX00121216,4,83.513993
UNC7633733,4,83.525725
UNC7634585,4,83.584657
UNC7635971,4,83.691903
UNC7635994,4,83.693599
JAX00556150,4,83.75992
JAX00556167,4,83.836725
JAX00121245,4,83.917621
UNC7643862,4,84.350943
UNC7644288,4,84.380064
UNC040162843,4,84.404834
UNC7645611,4,84.498536
UNC7647046,4,84.596626
UNC7647393,4,84.622523
UNC040163546,4,84.672709
UNC7650391,4,84.84768
JAX00556423,4,84.862408
UNC7651889,4,84.948747
UNC7652704,4,84.995993
UNC7653505,4,85.025912
UNC7656421,4,85.194495
UNC7660098,4,85.457979
UNC7661187,4,85.527067
UNC7661695,4,85.568269
JAX00556673,4,85.762955
UNC7665469,4,85.880674
UNC7665859,4,85.916184
JAX00121397,4,85.947572
UNC7667915,4,86.043731
UNC7668854,4,86.13115
UNC7673887,4,86.513486
UNC7676619,4,86.689133
UNC040168525,4,86.743739
UNC7677604,4,86.764741
UNC7677698,4,86.773242
JAX00556919,4,86.972509
UNC7685064,4,87.364041
UNC7687807,4,87.618273
JAX00121562,4,88.159208
UNC7697750,4,88.59683
JAX00557617,4,90.779627
JAX00121766,4,90.874458
UNC7726151,4,90.960012
UNC040181847,4,90.960734
UNC7738436,4,92.056584
JAX00121867,4,92.224043
UNC040534812,4,93.579887
UNC7758399,4,93.589929
UNC7761564,4,93.880497
UNC7762546,4,93.998362
UNC7764002,4,94.125593
UNC7767100,4,94.405155
UNC7772941,4,94.945986
JAX00558414,4,95.064707
UNC7774665,4,95.072602
UNC7779316,4,95.386625
UNC7784540,4,95.758966
UNC7792578,4,96.58787
JAX00122199,4,96.683162
UNC7795525,4,96.832627
UNC7797484,4,96.965631
JAX00558863,4,97.044049
UNC7799985,4,97.173796
JAX00122261,4,97.509335
UNC7803769,4,97.514658
UNC7804038,4,97.54394
UNC7805258,4,97.659435
UNC7806559,4,97.79217
JAX00559071,4,97.808458
UNC7807299,4,97.841785
UNC7807675,4,97.869624
UNC7809293,4,97.992445
UNC7809831,4,98.026554
backupUNC040206336,4,98.033405
UNC7809986,4,98.036447
UNC7811724,4,98.174649
JAX00559131,4,98.176598
JAX00122386,4,99.163429
UNC7826561,4,99.189067
UNC041380592,4,99.351444
UNC7829450,4,99.397591
UNC7832672,4,99.732186
UNC7835020,4,99.91696
UNC7836260,4,100.021416
UNC040211661,4,100.21907
UNC7839357,4,100.256317
JAX00559570,4,100.336281
UNC7841858,4,100.397635
UNC7852981,4,101.219559
UNC7856015,4,101.405435
JAX00559872,4,101.41548
backupUNC040634889,4,101.577464
UNC7863204,4,102.003869
UNC7868223,4,102.381877
UNC7870899,4,102.523062
JAX00560231,4,102.967286
JAX00560280,4,103.28418
JAX00122706,4,103.435006
UNC7885263,4,103.611389
UNC7887289,4,103.772807
UNC7888566,4,103.851467
UNC7888795,4,103.864654
UNC7889427,4,103.904764
